TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,PPG1_SUB4,PPG1_SUB5,PPG1_SUB6,PPG1_SUB7,PPG1_SUB8,PPG2_SUB1,PPG2_SUB2,PPG2_SUB3,PPG2_SUB4,PPG2_SUB5,PPG2_SUB6,PPG2_SUB7,PPG2_SUB8,ECG_SEQ1_SUB1,ECG_SEQ1_SUB2,ECG_SEQ2_SUB1
48.7,-3,93,148,,,,,,,,,,,,,,,,
48.71,-2,143,191,,,,,,,,,,,,,,,,
48.72,-1,197,245,,,,,,,,,,,,,,,,
48.73,0,267,311,,,,,,,,,,,,,,,,
48.74,0,345,390,,,,,,,,,,,,,,,,
48.75,0,435,474,,,,,,,,,,,,,,,,
48.76,0,520,559,,,,,,,,,,,,,,,,
48.77,0,603,643,,,,,,,,,,,,,,,,
48.78,1,680,720,,,,,,,,,,,,,,,,
48.79,1,750,787,,,,,,,,,,,,,,,,
48.8,0,811,842,,,,,,,,,,,,,,,,
48.81,-1,865,892,,,,,,,,,,,,,,,,
48.82,-2,918,938,,,,,,,,,,,,,,,,
48.83,-3,968,975,,,,,,,,,,,,,,,,
48.84,-2,1015,1008,,,,,,,,,,,,,,,,
48.85,0,1065,1040,,,,,,,,,,,,,,,,
48.86,-1,1115,1073,,,,,,,,,,,,,,,,
48.87,0,1165,1105,,,,,,,,,,,,,,,,
48.88,-1,1215,1136,,,,,,,,,,,,,,,,
48.89,0,1262,1166,,,,,,,,,,,,,,,,
48.9,0,1311,1200,,,,,,,,,,,,,,,,
48.91,2,1367,1238,,,,,,,,,,,,,,,,
48.92,2,1436,1291,,,,,,,,,,,,,,,,
48.93,2,1516,1350,,,,,,,,,,,,,,,,
48.94,2,1599,1415,,,,,,,,,,,,,,,,
48.95,3,1672,1472,,,,,,,,,,,,,,,,
48.96,3,1723,1511,,,,,,,,,,,,,,,,
48.97,1,1738,1518,,,,,,,,,,,,,,,,
48.98,-1,1702,1480,,,,,,,,,,,,,,,,
48.99,-3,1618,1394,,,,,,,,,,,,,,,,
49.0,-6,1485,1258,,,,,,,,,,,,,,,,
49.01,-8,1305,1081,,,,,,,,,,,,,,,,
49.02,-9,1082,866,,,,,,,,,,,,,,,,
49.03,-10,837,623,,,,,,,,,,,,,,,,
49.04,-13,564,363,,,,,,,,,,,,,,,,
49.05,-14,282,90,,,,,,,,,,,,,,,,
49.06,-14,-6,-182,,,,,,,,,,,,,,,,
49.07,-13,-285,-444,,,,,,,,,,,,,,,,
49.08,-11,-547,-695,,,,,,,,,,,,,,,,
49.09,-10,-794,-921,,,,,,,,,,,,,,,,
49.1,-9,-1006,-1118,,,,,,,,,,,,,,,,
49.11,-9,-1178,-1278,,,,,,,,,,,,,,,,
49.12,-7,-1313,-1399,,,,,,,,,,,,,,,,
49.13,-7,-1411,-1486,,,,,,,,,,,,,,,,
49.14,-6,-1471,-1534,,,,,,,,,,,,,,,,
49.15,-4,-1490,-1550,,,,,,,,,,,,,,,,
49.16,-1,-1483,-1541,,,,,,,,,,,,,,,,
49.17,0,-1464,-1516,,,,,,,,,,,,,,,,
49.18,0,-1436,-1479,,,,,,,,,,,,,,,,
49.19,0,-1405,-1433,,,,,,,,,,,,,,,,
49.2,2,-1363,-1381,,,,,,,,,,,,,,,,
49.21,4,-1316,-1319,,,,,,,,,,,,,,,,
49.22,5,-1254,-1242,,,,,,,,,,,,,,,,
49.23,5,-1177,-1155,,,,,,,,,,,,,,,,
49.24,5,-1083,-1051,,,,,,,,,,,,,,,,
49.25,5,-973,-932,,,,,,,,,,,,,,,,
49.26,5,-856,-809,,,,,,,,,,,,,,,,
49.27,5,-734,-683,,,,,,,,,,,,,,,,
49.28,5,-624,-563,,,,,,,,,,,,,,,,
49.29,6,-519,-454,,,,,,,,,,,,,,,,
49.3,7,-425,-358,,,,,,,,,,,,,,,,
49.31,6,-341,-270,,,,,,,,,,,,,,,,
49.32,6,-266,-195,,,,,,,,,,,,,,,,
49.33,6,-196,-128,,,,,,,,,,,,,,,,
49.34,5,-137,-72,,,,,,,,,,,,,,,,
49.35,6,-85,-28,,,,,,,,,,,,,,,,
49.36,6,-42,11,,,,,,,,,,,,,,,,
49.37,8,-1,42,,,,,,,,,,,,,,,,
49.38,8,31,68,,,,,,,,,,,,,,,,
49.39,8,58,98,,,,,,,,,,,,,,,,
49.4,11,89,124,,,,,,,,,,,,,,,,
49.41,13,124,156,,,,,,,,,,,,,,,,
49.42,13,155,189,,,,,,,,,,,,,,,,
49.43,11,194,228,,,,,,,,,,,,,,,,
49.44,12,246,275,,,,,,,,,,,,,,,,
49.45,14,307,330,,,,,,,,,,,,,,,,
49.46,14,375,389,,,,,,,,,,,,,,,,
49.47,15,444,453,,,,,,,,,,,,,,,,
49.48,12,517,523,,,,,,,,,,,,,,,,
49.49,10,595,601,,,,,,,,,,,,,,,,
49.5,11,675,684,,,,,,,,,,,,,,,,
49.51,11,758,765,,,,,,,,,,,,,,,,
49.52,11,839,843,,,,,,,,,,,,,,,,
49.53,10,918,916,,,,,,,,,,,,,,,,
49.54,8,995,988,,,,,,,,,,,,,,,,
49.55,6,1070,1060,,,,,,,,,,,,,,,,
49.56,4,1133,1118,,,,,,,,,,,,,,,,
49.57,2,1193,1170,,,,,,,,,,,,,,,,
49.58,3,1238,1209,,,,,,,,,,,,,,,,
49.59,5,1268,1231,,,,,,,,,,,,,,,,
49.6,6,1298,1257,,,,,,,,,,,,,,,,
49.61,6,1317,1274,,,,,,,,,,,,,,,,
49.62,6,1326,1284,,,,,,,,,,,,,,,,
49.63,6,1327,1288,,,,,,,,,,,,,,,,
49.64,5,1328,1287,,,,,,,,,,,,,,,,
49.65,5,1333,1285,,,,,,,,,,,,,,,,
49.66,5,1356,1300,,,,,,,,,,,,,,,,
49.67,5,1407,1337,,,,,,,,,,,,,,,,
49.68,1,1478,1396,,,,,,,,,,,,,,,,
49.69,0,1567,1473,,,,,,,,,,,,,,,,
49.7,0,1657,1551,,,,,,,,,,,,,,,,
49.71,-1,1734,1621,,,,,,,,,,,,,,,,
49.72,-1,1776,1663,,,,,,,,,,,,,,,,
49.73,-1,1781,1666,,,,,,,,,,,,,,,,
49.74,-1,1734,1622,,,,,,,,,,,,,,,,
49.75,-2,1624,1522,,,,,,,,,,,,,,,,
49.76,-3,1449,1359,,,,,,,,,,,,,,,,
49.77,-3,1212,1137,,,,,,,,,,,,,,,,
49.78,-3,915,864,,,,,,,,,,,,,,,,
49.79,-4,569,539,,,,,,,,,,,,,,,,
49.8,-4,175,175,,,,,,,,,,,,,,,,
49.81,-4,-245,-223,,,,,,,,,,,,,,,,
49.82,-4,-680,-636,,,,,,,,,,,,,,,,
49.83,-4,-1113,-1047,,,,,,,,,,,,,,,,
49.84,-3,-1523,-1437,,,,,,,,,,,,,,,,
49.85,-4,-1898,-1793,,,,,,,,,,,,,,,,
49.86,-4,-2231,-2112,,,,,,,,,,,,,,,,
49.87,-5,-2508,-2381,,,,,,,,,,,,,,,,
49.88,-4,-2728,-2593,,,,,,,,,,,,,,,,
49.89,-4,-2892,-2751,,,,,,,,,,,,,,,,
49.9,-3,-2981,-2835,,,,,,,,,,,,,,,,
49.91,-2,-3021,-2866,,,,,,,,,,,,,,,,
49.92,-3,-3021,-2855,,,,,,,,,,,,,,,,
49.93,-6,-2974,-2791,,,,,,,,,,,,,,,,
49.94,-7,-2904,-2699,,,,,,,,,,,,,,,,
49.95,-7,-2808,-2583,,,,,,,,,,,,,,,,
49.96,-7,-2687,-2441,,,,,,,,,,,,,,,,
49.97,-8,-2534,-2273,,,,,,,,,,,,,,,,
49.98,-10,-2360,-2088,,,,,,,,,,,,,,,,
49.99,-11,-2167,-1890,,,,,,,,,,,,,,,,
50.0,-13,-1966,-1686,,,,,,,,,,,,,,,,
50.01,-13,-1759,-1478,,,,,,,,,,,,,,,,
50.02,-12,-1556,-1272,,,,,,,,,,,,,,,,
50.03,-10,-1360,-1077,,,,,,,,,,,,,,,,
50.04,-8,-1177,-902,,,,,,,,,,,,,,,,
50.05,-7,-1018,-753,,,,,,,,,,,,,,,,
50.06,-7,-889,-633,,,,,,,,,,,,,,,,
50.07,-5,-784,-540,,,,,,,,,,,,,,,,
50.08,-2,-709,-472,,,,,,,,,,,,,,,,
50.09,0,-660,-434,,,,,,,,,,,,,,,,
50.1,0,-638,-422,,,,,,,,,,,,,,,,
50.11,0,-632,-431,,,,,,,,,,,,,,,,
50.12,0,-629,-449,,,,,,,,,,,,,,,,
50.13,-1,-627,-464,,,,,,,,,,,,,,,,
50.14,-1,-616,-470,,,,,,,,,,,,,,,,
50.15,-3,-589,-459,,,,,,,,,,,,,,,,
50.16,-4,-547,-432,,,,,,,,,,,,,,,,
50.17,-5,-492,-391,,,,,,,,,,,,,,,,
50.18,-6,-417,-330,,,,,,,,,,,,,,,,
50.19,-9,-329,-260,,,,,,,,,,,,,,,,
50.2,-8,-225,-180,,,,,,,,,,,,,,,,
50.21,-7,-110,-91,,,,,,,,,,,,,,,,
50.22,-6,8,3,,,,,,,,,,,,,,,,
50.23,-6,144,118,,,,,,,,,,,,,,,,
50.24,-5,278,234,,,,,,,,,,,,,,,,
50.25,-4,418,354,,,,,,,,,,,,,,,,
50.26,-3,561,475,,,,,,,,,,,,,,,,
50.27,-3,702,594,,,,,,,,,,,,,,,,
50.28,-2,830,703,,,,,,,,,,,,,,,,
50.29,-2,950,801,,,,,,,,,,,,,,,,
50.3,-4,1055,887,,,,,,,,,,,,,,,,
50.31,-6,1150,967,,,,,,,,,,,,,,,,
50.32,-7,1237,1041,,,,,,,,,,,,,,,,
50.33,-6,1316,1108,,,,,,,,,,,,,,,,
50.34,-5,1392,1166,,,,,,,,,,,,,,,,
50.35,-6,1459,1222,,,,,,,,,,,,,,,,
50.36,-8,1519,1272,,,,,,,,,,,,,,,,
50.37,-8,1571,1315,,,,,,,,,,,,,,,,
50.38,-8,1612,1351,,,,,,,,,,,,,,,,
50.39,-8,1644,1379,,,,,,,,,,,,,,,,
50.4,-6,1671,1399,,,,,,,,,,,,,,,,
50.41,-5,1694,1411,,,,,,,,,,,,,,,,
50.42,-4,1720,1421,,,,,,,,,,,,,,,,
50.43,-2,1751,1437,,,,,,,,,,,,,,,,
50.44,-1,1791,1465,,,,,,,,,,,,,,,,
50.45,0,1849,1515,,,,,,,,,,,,,,,,
50.46,2,1921,1579,,,,,,,,,,,,,,,,
50.47,4,1991,1643,,,,,,,,,,,,,,,,
50.48,4,2041,1695,,,,,,,,,,,,,,,,
50.49,4,2060,1719,,,,,,,,,,,,,,,,
50.5,5,2033,1701,,,,,,,,,,,,,,,,
50.51,5,1946,1633,,,,,,,,,,,,,,,,
50.52,5,1799,1511,,,,,,,,,,,,,,,,
50.53,6,1591,1336,,,,,,,,,,,,,,,,
50.54,7,1332,1106,,,,,,,,,,,,,,,,
50.55,8,1028,832,,,,,,,,,,,,,,,,
50.56,7,687,522,,,,,,,,,,,,,,,,
50.57,5,320,189,,,,,,,,,,,,,,,,
50.58,5,-57,-158,,,,,,,,,,,,,,,,
50.59,5,-423,-500,,,,,,,,,,,,,,,,
50.6,2,-774,-831,,,,,,,,,,,,,,,,
50.61,0,-1091,-1135,,,,,,,,,,,,,,,,
50.62,-1,-1362,-1400,,,,,,,,,,,,,,,,
50.63,-2,-1579,-1613,,,,,,,,,,,,,,,,
50.64,-2,-1735,-1766,,,,,,,,,,,,,,,,
50.65,-2,-1821,-1856,,,,,,,,,,,,,,,,
50.66,-2,-1847,-1886,,,,,,,,,,,,,,,,
50.67,-3,-1819,-1861,,,,,,,,,,,,,,,,
50.68,-5,-1740,-1784,,,,,,,,,,,,,,,,
50.69,-7,-1632,-1672,,,,,,,,,,,,,,,,
50.7,-5,-1501,-1538,,,,,,,,,,,,,,,,
50.71,-4,-1367,-1400,,,,,,,,,,,,,,,,
50.72,-3,-1236,-1262,,,,,,,,,,,,,,,,
50.73,-2,-1113,-1130,,,,,,,,,,,,,,,,
50.74,-1,-998,-1003,,,,,,,,,,,,,,,,
50.75,0,-889,-880,,,,,,,,,,,,,,,,
50.76,2,-780,-760,,,,,,,,,,,,,,,,
50.77,4,-685,-651,,,,,,,,,,,,,,,,
50.78,7,-606,-557,,,,,,,,,,,,,,,,
50.79,8,-542,-480,,,,,,,,,,,,,,,,
50.8,10,-503,-421,,,,,,,,,,,,,,,,
50.81,10,-487,-385,,,,,,,,,,,,,,,,
50.82,11,-490,-370,,,,,,,,,,,,,,,,
50.83,13,-500,-361,,,,,,,,,,,,,,,,
50.84,14,-519,-365,,,,,,,,,,,,,,,,
50.85,14,-546,-371,,,,,,,,,,,,,,,,
50.86,12,-576,-382,,,,,,,,,,,,,,,,
50.87,10,-603,-385,,,,,,,,,,,,,,,,
50.88,10,-611,-377,,,,,,,,,,,,,,,,
50.89,8,-598,-349,,,,,,,,,,,,,,,,
50.9,6,-567,-307,,,,,,,,,,,,,,,,
50.91,5,-512,-252,,,,,,,,,,,,,,,,
50.92,3,-442,-183,,,,,,,,,,,,,,,,
50.93,3,-359,-103,,,,,,,,,,,,,,,,
50.94,2,-272,-16,,,,,,,,,,,,,,,,
50.95,4,-174,71,,,,,,,,,,,,,,,,
50.96,6,-77,161,,,,,,,,,,,,,,,,
50.97,7,17,249,,,,,,,,,,,,,,,,
50.98,9,115,336,,,,,,,,,,,,,,,,
50.99,9,205,418,,,,,,,,,,,,,,,,
51.0,11,294,494,,,,,,,,,,,,,,,,
51.01,11,378,563,,,,,,,,,,,,,,,,
51.02,9,454,631,,,,,,,,,,,,,,,,
51.03,8,527,694,,,,,,,,,,,,,,,,
51.04,7,595,753,,,,,,,,,,,,,,,,
51.05,5,658,805,,,,,,,,,,,,,,,,
51.06,1,720,858,,,,,,,,,,,,,,,,
51.07,0,776,907,,,,,,,,,,,,,,,,
51.08,-1,832,957,,,,,,,,,,,,,,,,
51.09,-2,885,999,,,,,,,,,,,,,,,,
51.1,-3,934,1039,,,,,,,,,,,,,,,,
51.11,-4,978,1071,,,,,,,,,,,,,,,,
51.12,-3,1013,1098,,,,,,,,,,,,,,,,
51.13,-3,1056,1128,,,,,,,,,,,,,,,,
51.14,-1,1090,1154,,,,,,,,,,,,,,,,
51.15,-1,1135,1185,,,,,,,,,,,,,,,,
51.16,0,1197,1227,,,,,,,,,,,,,,,,
51.17,0,1271,1284,,,,,,,,,,,,,,,,
51.18,0,1364,1358,,,,,,,,,,,,,,,,
51.19,-1,1454,1438,,,,,,,,,,,,,,,,
51.2,0,1532,1505,,,,,,,,,,,,,,,,
51.21,1,1584,1545,,,,,,,,,,,,,,,,
51.22,2,1587,1546,,,,,,,,,,,,,,,,
51.23,2,1536,1496,,,,,,,,,,,,,,,,
51.24,0,1418,1387,,,,,,,,,,,,,,,,
51.25,-1,1232,1218,,,,,,,,,,,,,,,,
51.26,-2,986,993,,,,,,,,,,,,,,,,
51.27,0,686,719,,,,,,,,,,,,,,,,
51.28,-1,340,403,,,,,,,,,,,,,,,,
51.29,0,-35,55,,,,,,,,,,,,,,,,
51.3,0,-429,-313,,,,,,,,,,,,,,,,
51.31,-2,-827,-685,,,,,,,,,,,,,,,,
51.32,-3,-1213,-1045,,,,,,,,,,,,,,,,
51.33,-4,-1568,-1381,,,,,,,,,,,,,,,,
51.34,-4,-1881,-1675,,,,,,,,,,,,,,,,
51.35,-5,-2146,-1927,,,,,,,,,,,,,,,,
51.36,-5,-2351,-2125,,,,,,,,,,,,,,,,
51.37,-7,-2493,-2261,,,,,,,,,,,,,,,,
51.38,-6,-2570,-2333,,,,,,,,,,,,,,,,
51.39,-5,-2578,-2346,,,,,,,,,,,,,,,,
51.4,-5,-2528,-2304,,,,,,,,,,,,,,,,
51.41,-4,-2437,-2213,,,,,,,,,,,,,,,,
51.42,-3,-2319,-2090,,,,,,,,,,,,,,,,
51.43,-1,-2181,-1952,,,,,,,,,,,,,,,,
51.44,-2,-2041,-1807,,,,,,,,,,,,,,,,
51.45,-1,-1884,-1652,,,,,,,,,,,,,,,,
51.46,0,-1718,-1488,,,,,,,,,,,,,,,,
51.47,1,-1543,-1316,,,,,,,,,,,,,,,,
51.48,0,-1357,-1137,,,,,,,,,,,,,,,,
51.49,0,-1168,-954,,,,,,,,,,,,,,,,
51.5,1,-977,-776,,,,,,,,,,,,,,,,
51.51,1,-792,-605,,,,,,,,,,,,,,,,
51.52,0,-620,-443,,,,,,,,,,,,,,,,
51.53,-1,-460,-298,,,,,,,,,,,,,,,,
51.54,-1,-320,-175,,,,,,,,,,,,,,,,
51.55,-1,-199,-73,,,,,,,,,,,,,,,,
51.56,-3,-97,7,,,,,,,,,,,,,,,,
51.57,-3,-12,74,,,,,,,,,,,,,,,,
51.58,-4,56,125,,,,,,,,,,,,,,,,
51.59,-3,112,160,,,,,,,,,,,,,,,,
51.6,-3,164,193,,,,,,,,,,,,,,,,
51.61,-5,211,225,,,,,,,,,,,,,,,,
51.62,-5,268,259,,,,,,,,,,,,,,,,
51.63,-5,331,302,,,,,,,,,,,,,,,,
51.64,-6,405,356,,,,,,,,,,,,,,,,
51.65,-5,488,413,,,,,,,,,,,,,,,,
51.66,-4,578,478,,,,,,,,,,,,,,,,
51.67,-5,668,548,,,,,,,,,,,,,,,,
51.68,-5,762,615,,,,,,,,,,,,,,,,
51.69,-6,858,686,,,,,,,,,,,,,,,,
51.7,-6,951,757,,,,,,,,,,,,,,,,
51.71,-6,1039,828,,,,,,,,,,,,,,,,
51.72,-6,1121,895,,,,,,,,,,,,,,,,
51.73,-6,1192,954,,,,,,,,,,,,,,,,
51.74,-8,1253,1006,,,,,,,,,,,,,,,,
51.75,-10,1305,1050,,,,,,,,,,,,,,,,
51.76,-10,1350,1090,,,,,,,,,,,,,,,,
51.77,-11,1391,1126,,,,,,,,,,,,,,,,
51.78,-10,1430,1155,,,,,,,,,,,,,,,,
51.79,-10,1466,1182,,,,,,,,,,,,,,,,
51.8,-10,1497,1205,,,,,,,,,,,,,,,,
51.81,-11,1524,1225,,,,,,,,,,,,,,,,
51.82,-11,1544,1245,,,,,,,,,,,,,,,,
51.83,-10,1568,1263,,,,,,,,,,,,,,,,
51.84,-6,1589,1282,,,,,,,,,,,,,,,,
51.85,-4,1612,1301,,,,,,,,,,,,,,,,
51.86,-3,1642,1328,,,,,,,,,,,,,,,,
51.87,-1,1693,1369,,,,,,,,,,,,,,,,
51.88,0,1754,1427,,,,,,,,,,,,,,,,
51.89,1,1815,1488,,,,,,,,,,,,,,,,
51.9,2,1869,1553,,,,,,,,,,,,,,,,
51.91,2,1900,1601,,,,,,,,,,,,,,,,
51.92,2,1898,1621,,,,,,,,,,,,,,,,
51.93,2,1850,1604,,,,,,,,,,,,,,,,
51.94,1,1751,1535,,,,,,,,,,,,,,,,
51.95,0,1596,1412,,,,,,,,,,,,,,,,
51.96,2,1380,1239,,,,,,,,,,,,,,,,
51.97,2,1107,1006,,,,,,,,,,,,,,,,
51.98,1,792,725,,,,,,,,,,,,,,,,
51.99,0,430,404,,,,,,,,,,,,,,,,
52.0,0,50,57,,,,,,,,,,,,,,,,
52.01,-1,-345,-307,,,,,,,,,,,,,,,,
52.02,0,-737,-667,,,,,,,,,,,,,,,,
52.03,1,-1111,-1017,,,,,,,,,,,,,,,,
52.04,2,-1454,-1343,,,,,,,,,,,,,,,,
52.05,3,-1754,-1634,,,,,,,,,,,,,,,,
52.06,4,-2002,-1876,,,,,,,,,,,,,,,,
52.07,3,-2194,-2068,,,,,,,,,,,,,,,,
52.08,5,-2330,-2204,,,,,,,,,,,,,,,,
52.09,6,-2408,-2288,,,,,,,,,,,,,,,,
52.1,7,-2434,-2320,,,,,,,,,,,,,,,,
52.11,7,-2420,-2310,,,,,,,,,,,,,,,,
52.12,6,-2380,-2263,,,,,,,,,,,,,,,,
52.13,5,-2317,-2195,,,,,,,,,,,,,,,,
52.14,4,-2244,-2108,,,,,,,,,,,,,,,,
52.15,2,-2157,-2013,,,,,,,,,,,,,,,,
52.16,4,-2049,-1897,,,,,,,,,,,,,,,,
52.17,3,-1920,-1767,,,,,,,,,,,,,,,,
52.18,3,-1774,-1615,,,,,,,,,,,,,,,,
52.19,1,-1611,-1452,,,,,,,,,,,,,,,,
52.2,0,-1435,-1275,,,,,,,,,,,,,,,,
52.21,1,-1245,-1091,,,,,,,,,,,,,,,,
52.22,2,-1057,-906,,,,,,,,,,,,,,,,
52.23,1,-867,-724,,,,,,,,,,,,,,,,
52.24,1,-686,-557,,,,,,,,,,,,,,,,
52.25,1,-522,-407,,,,,,,,,,,,,,,,
52.26,2,-376,-271,,,,,,,,,,,,,,,,
52.27,2,-250,-164,,,,,,,,,,,,,,,,
52.28,2,-148,-75,,,,,,,,,,,,,,,,
52.29,1,-69,-12,,,,,,,,,,,,,,,,
52.3,0,-1,36,,,,,,,,,,,,,,,,
52.31,-1,39,71,,,,,,,,,,,,,,,,
52.32,-2,72,95,,,,,,,,,,,,,,,,
52.33,-4,96,110,,,,,,,,,,,,,,,,
52.34,-4,115,126,,,,,,,,,,,,,,,,
52.35,-4,138,143,,,,,,,,,,,,,,,,
52.36,-3,164,167,,,,,,,,,,,,,,,,
52.37,-4,198,197,,,,,,,,,,,,,,,,
52.38,-3,239,239,,,,,,,,,,,,,,,,
52.39,-1,292,285,,,,,,,,,,,,,,,,
52.4,0,350,342,,,,,,,,,,,,,,,,
52.41,2,411,399,,,,,,,,,,,,,,,,
52.42,3,468,456,,,,,,,,,,,,,,,,
52.43,4,526,514,,,,,,,,,,,,,,,,
52.44,4,588,573,,,,,,,,,,,,,,,,
52.45,4,654,633,,,,,,,,,,,,,,,,
52.46,6,722,701,,,,,,,,,,,,,,,,
52.47,7,792,761,,,,,,,,,,,,,,,,
52.48,9,866,827,,,,,,,,,,,,,,,,
52.49,7,938,890,,,,,,,,,,,,,,,,
52.5,7,1014,952,,,,,,,,,,,,,,,,
52.51,6,1089,1015,,,,,,,,,,,,,,,,
52.52,4,1160,1074,,,,,,,,,,,,,,,,
52.53,4,1230,1127,,,,,,,,,,,,,,,,
52.54,3,1287,1172,,,,,,,,,,,,,,,,
52.55,1,1331,1208,,,,,,,,,,,,,,,,
52.56,0,1364,1240,,,,,,,,,,,,,,,,
52.57,-1,1387,1262,,,,,,,,,,,,,,,,
52.58,0,1403,1279,,,,,,,,,,,,,,,,
52.59,0,1422,1295,,,,,,,,,,,,,,,,
52.6,1,1454,1329,,,,,,,,,,,,,,,,
52.61,1,1499,1376,,,,,,,,,,,,,,,,
52.62,2,1561,1437,,,,,,,,,,,,,,,,
52.63,4,1625,1506,,,,,,,,,,,,,,,,
52.64,7,1687,1575,,,,,,,,,,,,,,,,
52.65,9,1727,1623,,,,,,,,,,,,,,,,
52.66,13,1739,1643,,,,,,,,,,,,,,,,
52.67,13,1707,1622,,,,,,,,,,,,,,,,
52.68,14,1621,1553,,,,,,,,,,,,,,,,
52.69,14,1475,1426,,,,,,,,,,,,,,,,
52.7,15,1273,1246,,,,,,,,,,,,,,,,
52.71,16,1020,1010,,,,,,,,,,,,,,,,
52.72,15,716,726,,,,,,,,,,,,,,,,
52.73,13,372,400,,,,,,,,,,,,,,,,
52.74,9,-3,42,,,,,,,,,,,,,,,,
52.75,3,-397,-330,,,,,,,,,,,,,,,,
52.76,0,-791,-703,,,,,,,,,,,,,,,,
52.77,-3,-1173,-1069,,,,,,,,,,,,,,,,
52.78,-5,-1525,-1406,,,,,,,,,,,,,,,,
52.79,-7,-1836,-1708,,,,,,,,,,,,,,,,
52.8,-8,-2094,-1960,,,,,,,,,,,,,,,,
52.81,-9,-2300,-2160,,,,,,,,,,,,,,,,
52.82,-11,-2443,-2305,,,,,,,,,,,,,,,,
52.83,-9,-2527,-2394,,,,,,,,,,,,,,,,
52.84,-7,-2559,-2432,,,,,,,,,,,,,,,,
52.85,-5,-2557,-2430,,,,,,,,,,,,,,,,
52.86,-2,-2522,-2393,,,,,,,,,,,,,,,,
52.87,-4,-2462,-2335,,,,,,,,,,,,,,,,
52.88,-3,-2385,-2258,,,,,,,,,,,,,,,,
52.89,-5,-2291,-2161,,,,,,,,,,,,,,,,
52.9,-4,-2174,-2041,,,,,,,,,,,,,,,,
52.91,-5,-2031,-1900,,,,,,,,,,,,,,,,
52.92,-4,-1873,-1739,,,,,,,,,,,,,,,,
52.93,-3,-1694,-1560,,,,,,,,,,,,,,,,
52.94,-5,-1497,-1370,,,,,,,,,,,,,,,,
52.95,-6,-1296,-1175,,,,,,,,,,,,,,,,
52.96,-6,-1090,-981,,,,,,,,,,,,,,,,
52.97,-7,-888,-788,,,,,,,,,,,,,,,,
52.98,-7,-698,-608,,,,,,,,,,,,,,,,
52.99,-7,-527,-448,,,,,,,,,,,,,,,,
53.0,-5,-370,-306,,,,,,,,,,,,,,,,
53.01,-5,-240,-193,,,,,,,,,,,,,,,,
53.02,-4,-137,-107,,,,,,,,,,,,,,,,
53.03,-3,-62,-50,,,,,,,,,,,,,,,,
53.04,-1,-11,-11,,,,,,,,,,,,,,,,
53.05,-2,19,9,,,,,,,,,,,,,,,,
53.06,-3,35,18,,,,,,,,,,,,,,,,
53.07,-3,43,15,,,,,,,,,,,,,,,,
53.08,-1,48,15,,,,,,,,,,,,,,,,
53.09,0,59,22,,,,,,,,,,,,,,,,
53.1,0,77,38,,,,,,,,,,,,,,,,
53.11,-1,98,64,,,,,,,,,,,,,,,,
53.12,-4,131,101,,,,,,,,,,,,,,,,
53.13,-4,172,147,,,,,,,,,,,,,,,,
53.14,-3,215,196,,,,,,,,,,,,,,,,
53.15,-3,253,239,,,,,,,,,,,,,,,,
53.16,-2,294,286,,,,,,,,,,,,,,,,
53.17,-4,332,331,,,,,,,,,,,,,,,,
53.18,-4,371,380,,,,,,,,,,,,,,,,
53.19,-6,409,430,,,,,,,,,,,,,,,,
53.2,-5,450,475,,,,,,,,,,,,,,,,
53.21,-4,488,517,,,,,,,,,,,,,,,,
53.22,-3,517,554,,,,,,,,,,,,,,,,
53.23,-1,545,586,,,,,,,,,,,,,,,,
53.24,-1,571,613,,,,,,,,,,,,,,,,
53.25,0,594,644,,,,,,,,,,,,,,,,
53.26,0,621,669,,,,,,,,,,,,,,,,
53.27,0,656,703,,,,,,,,,,,,,,,,
53.28,1,695,741,,,,,,,,,,,,,,,,
53.29,0,737,780,,,,,,,,,,,,,,,,
53.3,2,781,817,,,,,,,,,,,,,,,,
53.31,0,821,853,,,,,,,,,,,,,,,,
53.32,-1,863,890,,,,,,,,,,,,,,,,
53.33,-2,906,928,,,,,,,,,,,,,,,,
53.34,-1,955,972,,,,,,,,,,,,,,,,
53.35,-2,1000,1014,,,,,,,,,,,,,,,,
53.36,-2,1047,1053,,,,,,,,,,,,,,,,
53.37,-2,1091,1090,,,,,,,,,,,,,,,,
53.38,-1,1133,1126,,,,,,,,,,,,,,,,
53.39,-2,1171,1156,,,,,,,,,,,,,,,,
53.4,-2,1205,1183,,,,,,,,,,,,,,,,
53.41,-2,1237,1209,,,,,,,,,,,,,,,,
53.42,-4,1267,1228,,,,,,,,,,,,,,,,
53.43,-4,1299,1251,,,,,,,,,,,,,,,,
53.44,-5,1344,1280,,,,,,,,,,,,,,,,
53.45,-5,1410,1324,,,,,,,,,,,,,,,,
53.46,-5,1494,1389,,,,,,,,,,,,,,,,
53.47,-6,1583,1463,,,,,,,,,,,,,,,,
53.48,-5,1669,1538,,,,,,,,,,,,,,,,
53.49,-5,1723,1589,,,,,,,,,,,,,,,,
53.5,-4,1742,1606,,,,,,,,,,,,,,,,
53.51,-4,1706,1570,,,,,,,,,,,,,,,,
53.52,-1,1607,1481,,,,,,,,,,,,,,,,
53.53,0,1445,1330,,,,,,,,,,,,,,,,
53.54,0,1218,1126,,,,,,,,,,,,,,,,
